,TINFOLEAK Report
,Vicente Aguilera Díaz
,@VAguileraDiaz
,www.isecauditors.com
""
,>>> Date:,2020-07-28
,>>> Time:,15:05
,>>> Analyzed user:,RealSaleemJuma
,>>> Information:,Membership Lists
""
#,ID,LIST NAME,LIST DESCRIPTION,LIST MEMBER COUNT,LIST SUBSCRIBER COUNT,LIST URI,USER SCREEN NAME,USER CREATED AT,USER NAME,USER DESCRIPTION,USER FOLLOWERS,USER FRIENDS
35,1186284920018214912,Primary Sources,,773,0,/Zip_It_Hippie/lists/primary-sources,Zip_It_Hippie,Tue Mar 07 20:44:02 +0000 2017,Flavius Josephus,"Scale of the number 'trillion':
1 million seconds = 11.57 days
1 billion seconds = 31.7 years
1 trillion seconds = 31,710 years",491,3807
36,1177266968405188608,Cbc,Cbc Sasa Carolyn Leo Spielberg Cbc location search,321,0,/power21rocks/lists/cbc1,power21rocks,Mon Apr 20 01:18:23 +0000 2015,Power21rocks,tweeting...,213,5001
37,812131631792345090,Politics,,349,3,/notJ_McKee/lists/politics,notJ_McKee,Tue May 01 22:44:36 +0000 2012,Jeff,everything is dumb,1573,2519
38,1228620049654538240,A,,16,0,/Hawksea24/lists/a3,Hawksea24,Wed Jan 29 06:37:03 +0000 2014,The What,,157,294
39,1229818418930634753,List,accounts,849,0,/fatbuckelV2/lists/list,fatbuckelV2,Mon Apr 02 16:45:13 +0000 2018,Fatbuckel,Every breath I take without your permission raises my self esteem. @fatbuckelV3 when they ‘accidentally’ suspend this account again.,141,145
40,850558536555692036,USA,,171,2,/JaphyRyder32/lists/usa,JaphyRyder32,Fri Oct 30 10:51:32 +0000 2015,Japhy Ryder,"""To the HORIZONS and BEYOND!""
https://t.co/XbVMIQHfwB",1648,2494
41,233310433,Social Media,,84,2,/JaphyRyder32/lists/social-media,JaphyRyder32,Fri Oct 30 10:51:32 +0000 2015,Japhy Ryder,"""To the HORIZONS and BEYOND!""
https://t.co/XbVMIQHfwB",1648,2494
42,1191382956662648832,Politics,,48,0,/NikolasByDesign/lists/politics,NikolasByDesign,Wed Sep 14 08:02:18 +0000 2011,Nɪᴄʜᴏʟᴀs Bʏ Dᴇsɪɢɴ,Senior Software Engineer • Startup Bro • Infantry OIF Combat Vet • Friendly Neighborhood Sparring Partner • @mylinkzio • #PDX,463,258
43,9387833,🥈,Silver,693,6,/Acidsmooth/lists/list1,Acidsmooth,Sun Nov 16 02:53:50 +0000 2008,J.😷Austin🧻Graham🧼,Comedian | Photographer | Free speech advocate | race-nonconforming | Always Anti-Bad Guy!,1195,2176
44,2056200,🥉,Bronze,1045,11,/Acidsmooth/lists/list2,Acidsmooth,Sun Nov 16 02:53:50 +0000 2008,J.😷Austin🧻Graham🧼,Comedian | Photographer | Free speech advocate | race-nonconforming | Always Anti-Bad Guy!,1195,2176
45,7092911,Political,meh,283,1,/Acidsmooth/lists/political,Acidsmooth,Sun Nov 16 02:53:50 +0000 2008,J.😷Austin🧻Graham🧼,Comedian | Photographer | Free speech advocate | race-nonconforming | Always Anti-Bad Guy!,1195,2176
46,1178927503110332416,US News and Commentary,,180,1,/realDeputyJones/lists/us-news-and-commentary1,realDeputyJones,Thu Jul 12 13:03:15 +0000 2018,(Parler: DeputyJones),"capitalist, liberal, antifa is a terrorist organization",1496,42
47,1078300404402798592,lifestyle,,95,0,/vxtrade/lists/lifestyle,vxtrade,Thu Aug 28 07:05:09 +0000 2008,DVV💎,"Psychologist, psychotherapist & trading aficionado. ☦ Romanian based in the Land of Leprechauns . Immune to the infection of neomarxism & political correctness.",703,11
48,1191234921018224642,Scary Seattle People,,4,0,/deger/lists/scary-seattle-people,deger,Sun Nov 30 22:56:31 +0000 2008,deger,designer.,25,193
49,1080650402146570240,Dumber than a brick,Instead of critical thinking faculties they have a steaming turd,17,0,/__Scott_Free__/lists/dumber-than-a-brick,__Scott_Free__,Thu Nov 15 05:34:15 +0000 2018,"If I wasn’t Antifa before, I sure as shit am now","It’s madness to have a traitor, a nihilist, a criminal, or a fool as your leader. Trump is all four.    
Warren Harris 2024 🏳️‍🌈",193,713
50,216906831,Politics,Everything politics from a mostly conservative slant,819,3,/bpjauburn/lists/politics,bpjauburn,Mon Jun 15 18:03:43 +0000 2009,BPJ,"Finance guy, Markets, Economics, Technology, #Auburn Sports, Music,  Politics, Snark, Sarcasm, US Taido Black Belt.   Matt 11:28-30   RT ≠ endorsement",1240,1714
